Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Chrystele+Sanloup,0.0667893928155,1.13506663645,-1.0238961559,-0.0217838994302,-1.88863989963,1.61934297455
Charlotte+Malibert,0.0759704981131,0.14447135146,-0.214223208858,-0.043573008501,-0.583453775601,0.269942140546
Patricia+Solvignon,-0.213234318762,-0.0756609340933,0.758528741655,-0.0498453170667,0.609458273245,0.269942140546
Barbara A.+Banse,-0.213234318762,-0.5159255052,0.758528741655,-0.049732546445,0.609458273245,-0.809578526659
Rodica+Borcia,-0.126013818435,-0.5159255052,0.758528741655,-0.0498442634108,0.609458273245,-0.809578526659
Citlali+Solis-Salas,-0.162738239625,-0.625991647977,-1.96517671978,-0.049843564348,0.609458273245,-1.07945869346
María Dolores+Martín,-0.208643766113,0.254537494237,0.758528741655,-0.0496419974475,0.609458273245,1.07958264095
Shruti+Thakur,-0.185691002869,-0.625991647977,-1.96517671978,-0.049843335159,0.609458273245,-1.07945869346
Oksana+Zaharko,-0.0525649760536,2.12566192144,-1.1857779262,0.0321209034572,-2.22906065324,2.42898347496
Virginie+Escax,-0.199462660815,-0.0756609340933,0.758528741655,-0.0480054104603,0.609458273245,0.269942140546
Petra+Specht,-0.213234318762,0.0344052086834,0.758528741655,-0.0454271556481,0.609458273245,0.539822307348
Taesoon+Kwon,-0.217824871411,-0.5159255052,0.758528741655,-0.0488452778651,0.609458273245,-0.809578526659
Karen+Fant,-0.18110045022,0.254537494237,0.758528741655,-0.0496015072526,0.609458273245,1.07958264095
Sudha+Gopalan,1.15475037058,1.13506663645,-1.46449556878,0.158120374375,-2.50614731315,1.34946280775
Noriko+Chikumoto,-0.0801082919464,0.364603637014,-0.209899866856,-0.0291913728699,-0.639845981547,0.809702474149
Stefanie+Hering,-0.217824871411,-0.0756609340933,0.758528741655,-0.049731020761,0.609458273245,0.269942140546
Olga I.+Moskalenko,-0.158147686976,0.584735922567,-0.768397047332,-0.0497685641334,-1.42766845632,6.19737451752e-05
Priyanka+Seth,-0.217824871411,0.254537494237,-0.527665504023,-0.0456564124489,-1.01290211319,0.539822307348
Jagriti+Pal,-0.213234318762,-0.18572707687,0.758528741655,-0.0498447634777,0.609458273245,6.19737451752e-05
Donam+Youm,0.351403657042,-0.625991647977,-1.96517671978,-0.0497808935365,0.609458273245,-1.07945869346
Nathalie+Vermeulen,-0.204053213464,0.804868208121,-0.857736037659,-0.0498047810089,-1.59913317719,0.809702474149
Elena+Kardash,-0.208643766113,-0.18572707687,0.758528741655,-0.0488589658493,0.609458273245,6.19737451752e-05
Christine+Leidinger,-0.213234318762,0.474669779791,0.758528741655,-0.0496072679597,0.609458273245,1.61934297455
Neda+Lotfizadeh,-0.217824871411,-0.625991647977,-1.96517671978,-0.0497477480103,0.609458273245,-1.07945869346
Adele+Rinaldi,-0.162738239625,-0.5159255052,0.758528741655,-0.049750632539,0.609458273245,-0.809578526659
Ngo Thu+Huong,-0.158147686976,-0.295793219647,0.758528741655,-0.0486973599403,0.609458273245,-0.269818193056
Małgorzata+Kowalik,-0.185691002869,-0.5159255052,0.758528741655,-0.0498437882109,0.609458273245,-0.809578526659
Kirsten+von Bergmann,0.213687077577,2.12566192144,-1.26958424809,-0.0472925486584,-2.35141060697,1.07958264095
Giulia+Frucci,-0.208643766113,0.0344052086834,0.758528741655,-0.0498411384311,0.609458273245,0.539822307348
Carmel+Majidi,-0.199462660815,-0.18572707687,0.758528741655,-0.0494611769931,0.609458273245,6.19737451752e-05
Isabelle+Herbauts,-0.089289397244,0.584735922567,-0.933470105601,-0.0488428706217,-1.64789837303,0.539822307348
Mirta S.+Iriondo,-0.153557134327,-0.5159255052,0.758528741655,-0.0498453440585,0.609458273245,-0.809578526659
Zahra+Nourbakhsh,-0.213234318762,-0.295793219647,-0.603323989063,-0.0489717974039,-0.678886739509,-0.269818193056
Lidunka+Vočadlo,-0.0755177392976,-0.625991647977,-1.96517671978,-0.0485935806282,0.609458273245,-1.07945869346
Sylvie+Beaufils,-0.217824871411,-0.0756609340933,0.758528741655,-0.0497148252493,0.609458273245,0.269942140546
Arabella+Schelpe,-0.217824871411,-0.625991647977,-1.96517671978,-0.0498447345681,0.609458273245,-1.07945869346
Marine+Guigou,-0.130604371083,-0.405859362424,0.758528741655,-0.0496894266014,0.609458273245,-0.539698359857
