Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Nadia+Rega,5,4.949808937375017e-06,1.0,8.836403403350527e-10,1.0,2
Daniela+Denot,4,4.949808937375017e-06,1.0,6.518346256136719e-10,1.0,2
Vaishali+Shah,26,2.2274140218187576e-05,0.4722222222222222,7.936166148416015e-07,0.7888888888888889,6
Vincenza+D’Anna,1,7.424713406062525e-06,1.0,7.503164939898783e-09,1.0,3
Marie-Pierre+Valignat,1,1.2374522343437543e-05,1.0,1.8401052131017907e-09,1.0,5
Christine M.+Sinclair,1,7.424713406062525e-06,1.0,1.5972105685302258e-12,1.0,3
Noa+Voloch,2,9.899617874750034e-06,1.0,2.460042699692992e-08,1.0,4
Laura+Classen,26,2.4749044686875087e-05,0.3111111111111111,3.51845693843636e-07,0.7181818181818181,7
Chantal+Fontaine,1,2.7223949155562594e-05,1.0,9.68626208656258e-10,1.0,11
Rafia+Mumtaz,5,1.484942681212505e-05,1.0,1.0501697388652301e-05,1.0,6
Ann+Persson,3,3.464866256162512e-05,1.0,3.3294433337955685e-07,1.0,14
Sabina H.+Huttner,2,3.712356703031263e-05,1.0,2.057622977087605e-08,1.0,15
Elaa+Hilou,0,4.949808937375017e-06,1.0,3.480230218374986e-11,1.0,2
Sonja+Rosenlund Ahl,2,1.732433128081256e-05,1.0,5.338410600809904e-08,1.0,7
Didi+Derks,9,1.979923574950007e-05,0.5714285714285714,1.790486244993766e-07,0.8333333333333334,7
Ramios Rios+Jaramillo,0,4.949808937375017e-06,1.0,5.13566829414551e-07,1.0,2
Melissa A.+Summers,2,7.424713406062525e-06,1.0,1.1008044778448233e-07,1.0,3
Katrina E.+Hibberd,1,4.949808937375017e-06,1.0,7.855788157535174e-09,1.0,2
Deanna+Pineau,9,9.899617874750034e-06,1.0,7.987007864621096e-08,1.0,4
Vivian V.+França,7,1.484942681212505e-05,0.26666666666666666,4.919241627958298e-08,0.7380952380952381,4
Gaia+Grimaldi,1,3.712356703031263e-05,0.5333333333333333,4.136560368279403e-07,0.7958333333333333,8
Marina+Huerta,27,4.949808937375017e-06,1.0,4.588068240680621e-11,1.0,2
Katalin+Kovacs,4,1.732433128081256e-05,1.0,9.710931138775768e-10,1.0,7
Muriel+Roche,3,9.899617874750034e-06,1.0,7.284790698419611e-10,1.0,4
Carmen+Cisneros,30,9.899617874750034e-06,1.0,3.65957193477851e-07,1.0,4
Agnes+Maurel,5,1.2374522343437543e-05,0.7,1.455404708223687e-09,0.9,4
Agnes+Beichert,1,4.949808937375017e-06,1.0,1.562304438834531e-08,1.0,2
Philippa+McGuinness,0,9.899617874750034e-06,1.0,1.5878296893847459e-10,1.0,4
Amanda+Nicotina,0,2.2274140218187576e-05,1.0,3.25687300176469e-08,1.0,9
Hikaru+Nomura,10,1.732433128081256e-05,1.0,1.0104150135609279e-08,1.0,7
Hyeri+Lee,12,4.207337596768765e-05,0.8088235294117647,1.0299653978895468e-07,0.9150326797385621,15
Vittoria+Colizza,92,4.454828043637515e-05,0.1830065359477124,2.8283699249940036e-07,0.6345029239766082,9
Christina+Oettmeier,3,9.899617874750034e-06,1.0,2.984465362946081e-10,1.0,4
Kirsti+Wash,0,2.4749044686875086e-06,0.0,4.962879189205291e-10,1.0,1
Patricia+Segonds,0,7.424713406062525e-06,1.0,2.4637985742190336e-11,1.0,3
Lisa C.+Mayo,2,4.949808937375017e-06,1.0,8.511991585395808e-14,1.0,2
Pauline+Yzombard,2,9.899617874750034e-06,1.0,8.540218514498776e-09,1.0,4
Yury M.+Koroteev,35,3.464866256162512e-05,1.0,2.300165190774991e-06,1.0,14
Isabelle+Russier-Antoine,4,2.4749044686875087e-05,0.7333333333333333,9.229211386082604e-09,0.8909090909090909,7
Mona+Zebarjadi,44,4.702318490506266e-05,0.40350877192982454,6.28899133969076e-06,0.7315789473684211,11
Jaime+Clark,0,9.899617874750034e-06,1.0,2.1413321153696426e-07,1.0,4
Emine+Kemiklioglu,0,4.949808937375017e-06,1.0,2.1015352317559069e-10,1.0,2
Lauren E.+Kost-Smith,11,4.949808937375017e-06,1.0,2.137958982805688e-10,1.0,2
Kate L.+Nixon,36,2.2274140218187576e-05,0.5,2.582796545249041e-07,0.8,6
Yumeng+Xiao,0,7.424713406062525e-06,1.0,1.6544966095412196e-10,1.0,3
Petra+Wild,1,1.732433128081256e-05,1.0,1.202642969379257e-07,1.0,7
Priscila Ferrari Silveira+Rosa,2,4.9498089373750174e-05,1.0,1.3773421599594125e-05,1.0,20
Shailaja+Mahamuni,6,2.4749044686875087e-05,0.3333333333333333,6.872088625274196e-07,0.7272727272727273,5
Christina+Schmitt,29,1.2374522343437543e-05,0.9,1.4074465078479742e-07,0.9666666666666667,5
Melanie C.+Francisco,18,2.2274140218187576e-05,0.8333333333333334,2.354243028890458e-06,0.9333333333333333,8
Minerba+Betancourt,0,7.424713406062525e-06,1.0,1.7489326548951836e-08,1.0,3
Rana X.+Adhikari,64,5.444789831112519e-05,0.2727272727272727,4.185219905293897e-06,0.6679841897233202,9
Renate+Wackerbauer,73,1.732433128081256e-05,0.19047619047619047,2.470864254939329e-07,0.6964285714285714,4
N. Shayesteh+Moghadam,0,2.2274140218187576e-05,1.0,7.756545757358725e-05,1.0,9
Daniela+Pagliero,2,4.949808937375017e-06,1.0,6.660876030931534e-09,1.0,2
Swati+Singh,14,9.899617874750034e-06,1.0,2.960941131687463e-07,1.0,4
Emma R.+Barney,2,2.2274140218187576e-05,1.0,1.6128453093128654e-07,1.0,9
Eri+Uesugi,1,2.2274140218187576e-05,1.0,1.1250515008949036e-07,1.0,9
Rachel+Bean,771,8.66216564040628e-05,0.08067226890756303,1.394466741941198e-07,0.5658730158730159,10
Hongting+Yang,34,7.424713406062525e-06,1.0,1.1286313999629413e-06,1.0,3
Neepa T.+Maitra,145,4.207337596768765e-05,0.17647058823529413,2.468151457689172e-06,0.6339869281045751,7
Yoke Khin+Yap,7,7.424713406062525e-06,1.0,9.814929840825808e-07,1.0,3
Barbara+Abendroth,0,2.7223949155562594e-05,1.0,3.68883005032783e-08,1.0,11
Sydel+Blumberg,27,2.4749044686875086e-06,0.0,1.890050259481833e-08,1.0,1
Sabrina+Gaito,5,7.424713406062525e-06,1.0,6.095892405851215e-09,1.0,3
Heather+Crowell,7,9.899617874750034e-06,1.0,8.885516331766564e-07,1.0,4
Valentina A.+French,5,7.424713406062525e-06,1.0,5.927006966047382e-08,1.0,3
Estelle+Pitard,17,2.96988536242501e-05,0.19696969696969696,1.2703209543108132e-07,0.6602564102564102,7
Elia+Schneider,11,7.424713406062525e-06,1.0,7.021026021588654e-11,1.0,3
Kelly M.+Nicholson,0,2.4749044686875086e-06,0.0,7.919925261309014e-09,1.0,1
Patricia P.+Rush,12,4.949808937375017e-06,1.0,5.903112239458148e-11,1.0,2
Erin+Scanlon,0,9.899617874750034e-06,1.0,5.368228559088621e-09,1.0,4
Marie+Vennström,17,2.96988536242501e-05,0.5606060606060606,2.0563921660966355e-06,0.8141025641025641,10
Sally E.+Asher,14,4.949808937375017e-06,1.0,1.0771682996954231e-07,1.0,2
Cécile+Hébert,4,9.899617874750034e-06,1.0,3.090332654630738e-08,1.0,4
Alicia+Palacios,14,4.9498089373750174e-05,0.4368421052631579,9.087523421884192e-07,0.7452380952380953,11
Yayoi+Terada,3,4.949808937375017e-06,1.0,1.6622751444772555e-10,1.0,2
Doina+Bunaciu,10,9.899617874750034e-06,1.0,2.6884823358086367e-06,1.0,4
Adriana L. C.+Triques,5,1.484942681212505e-05,1.0,3.650659793094385e-08,1.0,6
María I.+Rodas-Verde,68,7.424713406062525e-06,1.0,9.554248936861313e-08,1.0,3
Lister+Mulindwa,0,2.4749044686875086e-06,0.0,5.975364937582418e-08,1.0,1
Xinping+Zhang,4,7.424713406062525e-06,1.0,4.8102707542060075e-09,1.0,3
Alina+Vlad,5,6.929732512325025e-05,0.40476190476190477,1.6278699788780566e-06,0.7229064039408867,13
Carina+Popovici,1,2.4749044686875086e-06,0.0,1.1309561146864786e-09,1.0,1
Rosemary J.+Harris,5,1.732433128081256e-05,0.14285714285714285,2.071439582266911e-09,0.6785714285714286,3
Karyn+Le Hur,1308,0.00018561783515156315,0.05297297297297297,1.0901422639191064e-05,0.5389473684210526,14
Seungha+Shin,25,1.484942681212505e-05,0.4666666666666667,8.32352897767457e-08,0.8095238095238095,3
Manel+Mabrouk,0,2.4749044686875086e-06,0.0,7.268936036169049e-08,1.0,1
Christina M.+Weickgenannt,1,1.732433128081256e-05,0.9523809523809523,2.718074928889684e-10,0.9821428571428571,6
Amina+Neggache,2,1.979923574950007e-05,1.0,1.939523572655145e-07,1.0,8
Anita+Lewit-Bentley,0,7.424713406062525e-06,1.0,6.351322719042646e-10,1.0,3
Hsieh+Fushing,1,4.949808937375017e-06,0.0,2.1847754236823946e-07,0.8333333333333334,1
Pilar+Moreno,10,7.424713406062525e-06,1.0,1.097086834292602e-07,1.0,3
Margit+Pattantyús-Ábrahám,3,1.484942681212505e-05,0.7333333333333333,1.6886870561126726e-08,0.9047619047619048,5
Aslı+Sabancı,0,7.424713406062525e-06,1.0,3.2654381747167333e-09,1.0,3
Joanna+Schmit,4,2.4749044686875086e-06,0.0,3.1556051526305787e-10,1.0,1
Melissa L.+Kistler,1,2.2274140218187576e-05,1.0,9.215400456287902e-09,1.0,9
Katrien+De Keyser,6,1.2374522343437543e-05,1.0,3.2057318070632273e-08,1.0,5
Michal+Gavish,2,4.949808937375017e-06,1.0,2.7155092506368187e-09,1.0,2
Anne-Christine+Davis,760,0.00010642089215356287,0.09302325581395349,2.0869655690276754e-07,0.5671247357293869,9
Daniela+Kiselev,1,7.424713406062525e-06,1.0,2.6229869460161e-09,1.0,3
Orly+Alter,21,2.4749044686875086e-06,0.0,1.2794863523531145e-07,1.0,1
Annette S.+Plaut,50,1.2374522343437543e-05,1.0,2.417863688181168e-07,1.0,5
Jacqueline+Stern,1,2.4749044686875086e-06,0.0,1.409166677307844e-09,1.0,1
Gabriella+Leo,3,1.732433128081256e-05,1.0,1.0253021977932956e-07,1.0,7
Anisha+Ghosh,1,2.4749044686875086e-06,0.0,5.745072628754197e-11,1.0,1
Lillian E.+Darlington,10,7.424713406062525e-06,1.0,1.2026242926228975e-10,1.0,3
Nariko+Hosomi,9,1.2374522343437543e-05,0.7,5.7501299129892885e-08,0.9,3
Kouki+Hibi,3,9.899617874750034e-06,1.0,8.809477368834415e-09,1.0,4
Jocelyn S.+Read,393,4.702318490506266e-05,0.38011695906432746,6.735315150623645e-08,0.7210526315789474,11
Tatiana Yu.+Chemekova,0,4.949808937375017e-06,1.0,7.475038508400061e-08,1.0,2
Núria+Petit-Garrido,3,1.484942681212505e-05,1.0,8.877022550496141e-08,1.0,6
Panayiota+Katsamba,0,2.4749044686875086e-06,0.0,6.344432784686908e-10,1.0,1
Hafsa+Khan,11,2.4749044686875086e-06,0.0,4.685479744374341e-08,1.0,1
Simone+Frank,0,1.2374522343437543e-05,1.0,2.8852086266323235e-07,1.0,5
Izumi+Ono,20,7.424713406062525e-06,1.0,1.2261332034609544e-08,1.0,3
Valeriya+Gadiyak,22,9.899617874750034e-06,0.5,6.304157965568064e-06,0.85,3
Celia+Polop,31,3.217375809293761e-05,0.46153846153846156,6.429116310767951e-07,0.7692307692307693,7
Mona C.+Christensen,10,9.899617874750034e-06,1.0,1.9227195616507137e-08,1.0,4
Valerie+Bressler-Hill,8,4.949808937375017e-06,1.0,4.165213875378221e-10,1.0,2
Anne-Laure+Barra,4,3.217375809293761e-05,1.0,3.4319393189115154e-08,1.0,13
Céline+Lemaire,1,1.484942681212505e-05,1.0,6.95740572904843e-07,1.0,6
Francesca+Di Mare,0,7.424713406062525e-06,1.0,2.4762119678055473e-11,1.0,3
Sylvie+Magnier,6,4.949808937375017e-06,1.0,4.4034053860700675e-11,1.0,2
Rebecca+Stevens,5,9.899617874750034e-06,1.0,5.225703721957044e-09,1.0,4
Sanghyeon+Chang,140,4.454828043637515e-05,0.19607843137254902,2.1314115433598735e-06,0.6403508771929824,10
Valeria+Molinero,13,2.2274140218187576e-05,0.2222222222222222,1.3427832625969932e-07,0.6888888888888889,6
Kamila+Sieja,25,7.424713406062525e-06,1.0,1.5689890989372392e-08,1.0,3
Alisa+Javadi,3,9.899617874750034e-06,1.0,2.110157251946008e-08,1.0,4
Alexandra+Emly,2,4.949808937375017e-06,1.0,5.3077390226738436e-08,1.0,2
Slavica Cosović+Bajić,2,1.2374522343437543e-05,1.0,8.939466717934461e-08,1.0,5
Alessia+Pasquazi,13,2.2274140218187576e-05,0.4722222222222222,2.5706761751978857e-08,0.7888888888888889,5
Sudeshna+Sen,1,1.484942681212505e-05,0.6,6.0328178715000995e-06,0.8571428571428571,6
Roopali+Kukreja,8,2.4749044686875087e-05,1.0,4.411319957543756e-08,1.0,10
Anne E.+Cunningham,1,9.899617874750034e-06,1.0,2.3255713105332023e-06,1.0,4
Corinne+Champeaux,3,1.2374522343437543e-05,1.0,1.6449003015182731e-09,1.0,5
Meltem+Gönülol,1,4.949808937375017e-06,1.0,2.7431486784704004e-07,1.0,2
Gabriella+Andersson,53,0.00010889579662225038,0.22938689217758984,2.192928868425952e-05,0.6318181818181818,14
Ching-Jen+Jeng,2,9.899617874750034e-06,1.0,8.828285733812596e-07,1.0,4
Elena+Surovyatkina,0,7.424713406062525e-06,1.0,2.0719338316411887e-13,1.0,3
Jennifer C.+Driggers,11,4.949808937375017e-06,1.0,5.16725070560599e-08,1.0,2
Connie J.+Nelin,0,2.7223949155562594e-05,1.0,1.0992665540892603e-07,1.0,11
Claire+Levaillant,3,9.899617874750034e-06,1.0,1.453645119331063e-07,1.0,4
Andra+Petrean,18,1.484942681212505e-05,1.0,1.2151079766250313e-07,1.0,6
Ofelia+Capatina,4,2.96988536242501e-05,1.0,3.3088229415869945e-08,1.0,12
Zoey S.+Davidson,2,3.959847149900014e-05,0.49166666666666664,1.8048659188940269e-06,0.7757352941176471,8
Maura+Sassetti,398,7.919694299800028e-05,0.12903225806451613,5.370596084202672e-07,0.5909090909090909,10
A. Kate+Gurnon,2,9.899617874750034e-06,1.0,1.9461289365203444e-09,1.0,4
Macarena+Lagos,16,1.2374522343437543e-05,0.6,5.961533790602802e-08,0.8666666666666667,4
Oksana+Melikhova,4,3.712356703031263e-05,0.6952380952380952,1.7651784976465917e-08,0.8666666666666667,9
Gabrielle+Denhez,1,4.949808937375017e-06,1.0,8.420427511745755e-08,1.0,2
Barbara+Brena,17,0.00010394598768487536,0.24390243902439024,2.31697057592551e-06,0.6395348837209303,13
Barbara+Casarin,0,3.959847149900014e-05,0.7,4.2513359141045856e-07,0.8676470588235294,10
Debra+Friedrichsen,2,1.2374522343437543e-05,1.0,1.0323166546804372e-10,1.0,5
Takako+Miura,0,1.732433128081256e-05,0.9047619047619048,1.5408571578769812e-08,0.9642857142857143,6
Csilla+Bogdán,2,1.979923574950007e-05,1.0,8.309236541724941e-07,1.0,8
Myeonghun+Park,127,6.682242065456273e-05,0.27350427350427353,5.0358997682617946e-08,0.6626984126984127,12
Elisa+Liberatore,3,9.899617874750034e-06,1.0,8.440137359405294e-08,1.0,4
Mélanie+Ghysels,1,1.484942681212505e-05,1.0,4.433927171250417e-09,1.0,6
Olga+Narygina,0,9.899617874750034e-06,1.0,7.752780453080993e-07,1.0,4
Aurora+Nogales,1,1.979923574950007e-05,0.5714285714285714,1.2710463681366907e-09,0.8333333333333334,4
Carla E. Bello+Morales,0,1.979923574950007e-05,1.0,2.0767529039619377e-06,1.0,8
Elena+Bichoutskaia,16,3.217375809293761e-05,0.34615384615384615,2.0453229758641117e-08,0.7197802197802198,6
Rakhi+Mahbubani,67,2.2274140218187576e-05,0.2222222222222222,2.4845245852867195e-08,0.6888888888888889,7
Olga V.+Ershova,12,2.96988536242501e-05,0.6060606060606061,1.2223880576051344e-08,0.8333333333333334,8
Rasmi R.+Das,4,9.899617874750034e-06,1.0,1.4186084810712438e-05,1.0,4
Sibel P.+Bayrakci,1,9.899617874750034e-06,1.0,2.4221895733584433e-05,1.0,4
Cristina+Toninelli,151,2.2274140218187576e-05,0.3611111111111111,3.866363633647924e-07,0.7444444444444445,7
Shilpa+Jain,9,4.949808937375017e-06,1.0,1.8515912567721203e-07,1.0,2
Lucia+Ciabini,8,1.2374522343437543e-05,1.0,1.3015359989424965e-07,1.0,5
Guadalupe C.+Garcia,0,7.424713406062525e-06,1.0,2.4368275657061053e-10,1.0,3
Haidong+Liu,0,2.4749044686875087e-05,0.6444444444444445,4.968846246642733e-07,0.8545454545454545,8
Maren+Padeffke-Kirkland,42,1.2374522343437543e-05,1.0,2.700318406009319e-07,1.0,5
Olga+Petrova,62,1.732433128081256e-05,0.38095238095238093,1.3983751005272286e-06,0.7678571428571429,6
Dragoljub M.+Markovic,176,2.4749044686875087e-05,1.0,3.111041416926521e-08,1.0,10
Hilla+Brot,0,9.899617874750034e-06,1.0,4.440501547261304e-11,1.0,4
Clémence+Devailly,0,2.96988536242501e-05,0.5909090909090909,2.1102112897235126e-08,0.8269230769230769,9
Karine+Mougin,0,9.899617874750034e-06,1.0,9.141173742371185e-10,1.0,4
Stella+Paronuzzi,2,1.2374522343437543e-05,1.0,8.282473185422068e-08,1.0,5
Laura+Martín-García,3,2.96988536242501e-05,0.5757575757575758,1.6903173034368343e-07,0.8205128205128205,9
Marta D.+Santos,3,7.424713406062525e-06,1.0,4.733342927631233e-12,1.0,3
Chiara+D’Errico,144,3.712356703031263e-05,0.5714285714285714,7.742557128433836e-08,0.8125,10
Katharina+Diller,0,3.712356703031263e-05,1.0,6.592692010942088e-07,1.0,15
Lieselotte K.+Templeton,34,2.4749044686875086e-06,0.0,4.742861932938389e-08,1.0,1
Taylor+Bailey,0,4.949808937375017e-06,1.0,1.3023237584583242e-07,1.0,2
Irina B.+Talanina,4,4.949808937375017e-06,1.0,4.757728335772326e-09,1.0,2
Valeria+Dimastrodonato,3,1.732433128081256e-05,1.0,9.559413656540542e-09,1.0,7
Pauline+Labelle,0,9.899617874750034e-06,1.0,2.247663636058874e-10,1.0,4
Elizabeth K.+Mann,5,2.7223949155562594e-05,0.36363636363636365,6.235405457849573e-09,0.7348484848484849,6
Andrea+Krone,2,1.732433128081256e-05,1.0,8.691239955325493e-08,1.0,7
Anne+van Otterlo,449,4.9498089373750174e-05,0.22631578947368422,1.7205945164888571e-06,0.65,8
Sophie C. F.+Morris,2,7.424713406062525e-06,1.0,1.1931130188719374e-09,1.0,3
Renu+Sharma,0,2.96988536242501e-05,1.0,1.5873463602984766e-05,1.0,12
Noriko+Oikawa,13,1.2374522343437543e-05,0.8,1.1217220890172275e-08,0.9333333333333333,4
Ann Laurie+Wells,1,2.4749044686875086e-06,0.0,1.0454492550395513e-08,1.0,1
Megan A.+Hahn,7,1.2374522343437543e-05,1.0,1.212432195942073e-08,1.0,5
Jyoti Prasad+Saha,73,2.2274140218187576e-05,0.25,2.491937171308506e-07,0.7,4
Elena+Petreska,17,7.424713406062525e-06,0.6666666666666666,2.1013484310081617e-07,0.9166666666666666,3
Katharina+Arnold,33,1.732433128081256e-05,1.0,2.7497400675097226e-08,1.0,7
Maki+Kishimoto,20,4.454828043637515e-05,0.8235294117647058,3.5413889171979766e-07,0.9210526315789473,15
Svetlana+Lukishova,12,1.732433128081256e-05,1.0,1.1515007292682156e-07,1.0,7
Asma+Tougerti,0,1.484942681212505e-05,1.0,6.126067253053256e-08,1.0,6
Sonia+Fosse,1,4.949808937375017e-06,1.0,1.151214421056369e-08,1.0,2
Johanna W.+Wolfson,0,9.899617874750034e-06,1.0,4.274388539982583e-08,1.0,4
Janet L.+Machol,8,7.424713406062525e-06,1.0,8.109213056057052e-09,1.0,3
Laura+Bernard,16,1.732433128081256e-05,0.42857142857142855,1.1868773955936034e-08,0.7857142857142857,6
Eileen+Nugent,7,4.949808937375017e-06,1.0,7.955505542384212e-08,1.0,2
Laura J.+Norton,60,9.899617874750034e-06,1.0,9.105080008965192e-09,1.0,4
Naomi+Barash-Schmidt,218,3.959847149900014e-05,0.925,0.0003095991402107778,0.9669117647058824,13
Aparna+Baskaran,301,3.959847149900014e-05,0.14166666666666666,9.322327459845981e-08,0.6213235294117647,7
Marie-emmanuelle+Couprie,5,5.197299384243768e-05,1.0,9.854330920163957e-07,1.0,21
Tabea+Schmidt,1,1.484942681212505e-05,1.0,7.358507542095838e-08,1.0,6
Jayashree A.+Dharmadhikari,1,1.2374522343437543e-05,1.0,3.748718657697449e-09,1.0,5
Sonja+Daffer,76,9.899617874750034e-06,0.5,9.780687574261603e-08,0.85,3
Estelle L.+Basor,6,4.949808937375017e-06,1.0,1.1208249088643257e-10,1.0,2
Gwendolyn+Lacroix,6,7.424713406062525e-06,1.0,2.8447936347032807e-08,1.0,3
Carolina+Herrera,0,2.4749044686875086e-06,0.0,1.6902825676249092e-09,1.0,1
Tomoko+Yamada,1,9.899617874750034e-06,1.0,6.713473962886323e-08,1.0,4
Sabine+Graff,8,4.949808937375017e-06,1.0,5.057627484645558e-10,1.0,2
Emanuela+Piscopiello,1,1.2374522343437543e-05,1.0,7.757803538206057e-11,1.0,5
Anne+L'Huillier,451,4.9498089373750174e-05,0.2578947368421053,5.514852532577575e-05,0.6642857142857143,9
Ellen+Reister,12,9.899617874750034e-06,0.3333333333333333,1.6316158461820616e-08,0.8,4
Mirah+Gary,0,2.4749044686875086e-06,0.0,8.723456865536764e-09,1.0,1
Kelsey M.+Forsythe,9,2.4749044686875086e-06,0.0,1.476428733240222e-10,1.0,1
S. Della+Negrâ,1,1.732433128081256e-05,1.0,1.2285927642572683e-05,1.0,7
Eliana+Biolatti,187,9.899617874750034e-06,0.8333333333333334,1.5556398370895776e-07,0.95,4
Chiara R.+Nappi,94,1.2374522343437543e-05,0.0,2.197607328252549e-07,0.6666666666666666,2
Janet L.+Houser,21,7.424713406062525e-06,0.3333333333333333,3.982615691188472e-09,0.8333333333333334,3
Emilie+Moulin,1,7.424713406062525e-06,1.0,1.415985624480322e-10,1.0,3
Taeko+Oyama,2,4.949808937375017e-06,1.0,6.345037002229647e-08,1.0,2
Carmela+Buonavolontà,0,1.979923574950007e-05,1.0,1.6323308256231002e-08,1.0,8
Carolin+Antoniak,11,2.2274140218187576e-05,1.0,9.441412004816523e-07,1.0,9
Marguerite+Epstein-Martin,12,1.732433128081256e-05,1.0,5.475330515745792e-07,1.0,7
Olmo+González-Magaña,0,4.949808937375017e-06,1.0,1.9651706389710064e-07,1.0,2
Kyungsun+Moon,142,1.979923574950007e-05,0.07142857142857142,4.693204667980419e-07,0.6388888888888888,7
Ellen+Moons,2,9.899617874750034e-06,1.0,1.8131279856380878e-11,1.0,4
Candice L.+Yuca,17,2.4749044686875086e-06,0.0,8.013683185324673e-10,1.0,1
Giovanna+Fronzoni,2,1.979923574950007e-05,0.9642857142857143,3.247323469420591e-08,0.9861111111111112,7
Valery+Frolov,75,2.4749044686875086e-06,0.0,4.523976943422496e-12,1.0,1
Umadevi+Venkateswaran,100,2.2274140218187576e-05,0.6666666666666666,2.1622928260224513e-05,0.8666666666666667,8
Giulia+Bampa,3,4.949808937375017e-06,1.0,4.9350235456625986e-08,1.0,2
Zahra+Shojaaee,8,1.2374522343437543e-05,0.6,1.1616015529289618e-08,0.8666666666666667,4
Julia P.+Ostertag,2,7.424713406062525e-06,1.0,4.876044074109948e-07,1.0,3
Chie C.+Poon,6,1.732433128081256e-05,1.0,1.2129034734038968e-09,1.0,7
Marisa+Medarde,0,7.424713406062525e-06,1.0,5.3985260215782696e-08,1.0,3
Lynn+Mandeltort,2,1.2374522343437543e-05,1.0,1.0332471132820915e-07,1.0,5
Masako+Ohtaki,5,1.484942681212505e-05,0.4666666666666667,1.9236657526336013e-09,0.8095238095238095,4
Katrina K.+Treloar,0,4.949808937375017e-06,1.0,6.918424029937069e-12,1.0,2
Marie-Liesse+Doublet,14,2.4749044686875086e-06,0.0,4.858862466813978e-09,1.0,1
Petra+Denk,1,1.484942681212505e-05,0.6666666666666666,1.8645954627599198e-08,0.8809523809523809,5
Daniela+Russo,7,1.732433128081256e-05,0.5238095238095238,6.814132477441708e-08,0.8214285714285714,5
Inge+Leermakers,0,1.732433128081256e-05,1.0,1.8662789786301756e-06,1.0,7
Paola+Borri,26,2.7223949155562594e-05,0.5636363636363636,1.7322596426292308e-09,0.8181818181818182,7
Sabine+Essig,3,9.899617874750034e-06,1.0,1.9752814095821742e-08,1.0,4
Ankita+Katre,0,2.4749044686875086e-06,0.0,1.514070999534411e-08,1.0,1
Tatiana L.+Makarova,3,7.424713406062525e-06,1.0,2.942618977333144e-08,1.0,3
Brigitte+Beuneu,2,1.979923574950007e-05,0.4642857142857143,6.5208745203709e-08,0.7916666666666666,6
